-0.072115,0.9946,-0.074591,0.00033408
-0.79272,-0.10254,-0.6009,1
-0.6053,0.015796,0.79584,0.00045093
0,0,0,1
-0.071971,0.9946,-0.074767,0.00024069
-0.9469,-0.091686,-0.30819,0.5288
-0.31338,0.048616,0.94838,-0.25635
0,0,0,1
-0.072745,0.99456,-0.07451,0.00072558
-0.99728,-0.071641,0.017393,-5.7466e-05
0.011961,0.075572,0.99707,-0.34444
0,0,0,1
-0.072359,0.9946,-0.074368,0.00040534
-0.93905,-0.042813,0.3411,-0.52881
0.33608,0.094517,0.93708,-0.25604
0,0,0,1
-0.072179,0.99459,-0.074707,0.0011617
-0.77824,-0.0093151,0.6279,-1.0001
0.6238,0.10346,0.7747,0.00053818
0,0,0,1
-0.072843,0.99458,-0.074141,-0.00047479
-0.53274,0.024042,0.84593,-1.3633
0.84314,0.10112,0.52811,0.39572
0,0,0,1
