-0.044636,0.99725,-0.059201,-5.7513e-06
-0.42494,-0.072585,-0.90231,0.4
-0.90412,-0.015119,0.42701,-1.5346e-07
0,0,0,1
-0.044642,0.99725,-0.059195,-1.4293e-05
-0.66387,-0.073892,-0.74419,0.26741
-0.74652,0.0060761,0.66534,-0.08484
0,0,0,1
-0.044683,0.99725,-0.05913,-3.3114e-05
-0.84831,-0.069137,-0.52497,0.18681
-0.52762,0.026703,0.84906,-0.137
0,0,0,1
-0.044693,0.99725,-0.059101,-4.3621e-05
-0.9631,-0.058728,-0.26265,0.10091
-0.2654,0.045182,0.96308,-0.16416
0,0,0,1
-0.044695,0.99725,-0.059094,-4.2129e-05
-0.99883,-0.043507,0.021244,-0.012047
0.018614,0.059974,0.99803,-0.16585
0,0,0,1
-0.044697,0.99725,-0.059088,-3.4667e-05
-0.95254,-0.024717,0.3034,-0.12679
0.30111,0.069845,0.95103,-0.13543
0,0,0,1
-0.0447,0.99725,-0.059082,-2.771e-05
-0.82805,-0.003901,0.56064,-0.25886
0.55887,0.073983,0.82595,-0.073727
0,0,0,1
-0.0447,0.99725,-0.059077,-1.9908e-05
-0.63558,0.017236,0.77185,-0.40002
0.77074,0.072049,0.63306,-7.0209e-06
0,0,0,1
-0.044699,0.99725,-0.05907,-2.6902e-05
-0.39094,0.036952,0.91968,-0.52308
0.91933,0.064201,0.38821,0.1336
0,0,0,1
