-0.076234,0.99441,-0.073068,-0.00061417
-0.73593,-0.10556,-0.66877,1.0002
-0.67275,0.0027902,0.73987,-0.00050462
0,0,0,1
-0.076942,0.99432,-0.073575,0.00074655
-0.92705,-0.098506,-0.36176,0.53505
-0.36695,0.040373,0.92936,-0.28243
0,0,0,1
-0.076858,0.99434,-0.073292,0.00029142
-0.99696,-0.077568,-0.0068943,-0.00012316
-0.01254,0.072539,0.99729,-0.38106
0,0,0,1
-0.077061,0.99431,-0.07351,0.00045101
-0.93605,-0.046763,0.34874,-0.53502
0.34332,0.095683,0.93433,-0.28247
0,0,0,1
-0.076874,0.99433,-0.073508,0.00082585
-0.75255,-0.0095031,0.65846,-1.0003
0.65403,0.10594,0.74901,0.0002726
0,0,0,1
-0.077165,0.99432,-0.073303,-7.5725e-05
-0.47046,0.028509,0.88196,-1.3343
0.87904,0.10254,0.46559,0.4294
0,0,0,1
