-0.037698,0.99764,-0.057444,4.4106e-05
-0.6691,-0.067896,-0.74007,1
-0.74222,0.010537,0.67008,-9.584e-05
0,0,0,1
-0.037612,0.99764,-0.057368,-0.00014173
-0.8082,-0.064133,-0.58541,0.71326
-0.58771,0.024346,0.80871,-0.17684
0,0,0,1
-0.037561,0.99765,-0.057258,-0.00028882
-0.91805,-0.057081,-0.39233,0.37365
-0.39468,0.03783,0.91804,-0.29566
0,0,0,1
-0.037531,0.99765,-0.05726,-0.00025972
-0.98369,-0.046971,-0.17361,0.014018
-0.17589,0.049811,0.98315,-0.33665
0,0,0,1
-0.037505,0.99766,-0.057252,-0.00028801
-0.9918,-0.03016,0.12416,-0.36556
0.12214,0.061439,0.99061,-0.26983
0,0,0,1
-0.03748,0.99766,-0.057195,-0.00019808
-0.9465,-0.017082,0.32226,-0.69636
0.32053,0.066214,0.94492,-0.16949
0,0,0,1
-0.037325,0.99767,-0.05719,1.1399e-05
-0.86201,-0.0031932,0.50688,-0.99998
0.50551,0.068218,0.86012,-0.00012328
0,0,0,1
-0.037436,0.99766,-0.057219,-0.00018474
-0.7417,0.010632,0.67065,-1.2632
0.66968,0.067546,0.73957,0.23162
0,0,0,1
-0.037408,0.99766,-0.057143,-0.000236
-0.59078,0.024041,0.80648,-1.474
0.80597,0.063927,0.5885,0.51152
0,0,0,1
-0.037415,0.99767,-0.057103,-0.00031248
-0.41533,0.036449,0.90894,-1.6238
0.9089,0.057725,0.41299,0.8284
0,0,0,1
