-0.02704,0.99901,-0.035199,-5.8091e-06
-0.57041,-0.044337,-0.82016,0.3
-0.82091,-0.0020992,0.57105,-2.7417e-06
0,0,0,1
-0.027045,0.99901,-0.035196,-1.4572e-05
-0.69825,-0.044075,-0.71449,0.2174
-0.71534,0.0052519,0.69876,-0.041938
0,0,0,1
-0.027077,0.99902,-0.035153,-3.1273e-05
-0.80689,-0.042601,-0.58917,0.1358
-0.59009,0.012411,0.80724,-0.069848
0,0,0,1
-0.027093,0.99902,-0.035122,-4.523e-05
-0.89332,-0.039964,-0.44764,0.076852
-0.4486,0.019248,0.89352,-0.083887
0,0,0,1
-0.027099,0.99902,-0.035085,-5.4832e-05
-0.99955,-0.026642,0.013437,0.058251
0.012489,0.035434,0.99929,-0.092823
0,0,0,1
-0.027099,0.99902,-0.035077,-5.2084e-05
-0.88923,-0.0080611,0.45739,-0.046133
0.45666,0.043586,0.88857,-0.079801
0,0,0,1
-0.027099,0.99902,-0.035071,-4.3693e-05
-0.80152,-0.00075055,0.59796,-0.13128
0.59735,0.044315,0.80076,-0.063638
0,0,0,1
-0.0271,0.99902,-0.035064,-3.5415e-05
-0.69178,0.0065782,0.72208,-0.21697
0.7216,0.043825,0.69092,-0.033629
0,0,0,1
-0.027095,0.99902,-0.035061,-8.8798e-06
-0.56301,0.013731,0.82633,-0.30001
0.826,0.042129,0.56209,1.2534e-06
0,0,0,1
