-0.041723,0.99738,-0.059127,-0.00072428
-0.77838,-0.06955,-0.62392,1.0002
-0.6264,0.019992,0.77924,-0.00014491
0,0,0,1
-0.041775,0.99737,-0.05921,-0.00065967
-0.79941,-0.068914,-0.59683,0.95798
-0.59934,0.0224,0.80018,-0.033057
0,0,0,1
-0.041843,0.99736,-0.059278,-0.00056826
-0.81958,-0.068197,-0.56889,0.91273
-0.57143,0.024779,0.82028,-0.064643
0,0,0,1
-0.041923,0.99736,-0.059333,-0.00045834
-0.83888,-0.067394,-0.54013,0.8647
-0.5427,0.02713,0.83949,-0.094825
0,0,0,1
-0.042008,0.99735,-0.059375,-0.00033823
-0.85726,-0.066503,-0.51057,0.81418
-0.51317,0.029452,0.85778,-0.12352
0,0,0,1
-0.042093,0.99735,-0.059405,-0.0002162
-0.87469,-0.065521,-0.48023,0.76148
-0.48285,0.031746,0.87513,-0.15066
0,0,0,1
-0.042173,0.99734,-0.059423,-0.00010058
-0.89113,-0.064443,-0.44914,0.70689
-0.45178,0.034013,0.89148,-0.17616
0,0,0,1
-0.042243,0.99734,-0.059433,3.5771e-07
-0.90656,-0.063266,-0.41732,0.65071
-0.41997,0.03625,0.90681,-0.19994
0,0,0,1
-0.042297,0.99734,-0.059434,7.8298e-05
-0.92092,-0.061987,-0.38479,0.59323
-0.38745,0.038459,0.92109,-0.22192
0,0,0,1
-0.04233,0.99733,-0.059431,0.00012494
-0.93419,-0.060601,-0.3516,0.53476
-0.35426,0.040637,0.93426,-0.24202
0,0,0,1
-0.042337,0.99733,-0.059425,0.000132
-0.94633,-0.059105,-0.31775,0.47558
-0.32042,0.042783,0.94631,-0.26018
0,0,0,1
-0.042319,0.99734,-0.059418,9.5334e-05
-0.95732,-0.057496,-0.28326,0.41594
-0.28592,0.044895,0.9572,-0.2763
0,0,0,1
-0.042289,0.99734,-0.059409,2.7503e-05
-0.96716,-0.05578,-0.24796,0.35582
-0.25062,0.046972,0.96695,-0.29032
0,0,0,1
-0.042268,0.99734,-0.059393,-5.477e-05
-0.97585,-0.053962,-0.21167,0.29513
-0.21431,0.049012,0.97554,-0.30217
0,0,0,1
-0.042274,0.99734,-0.059363,-0.00013476
-0.98334,-0.052048,-0.17417,0.23379
-0.1768,0.051011,0.98292,-0.31179
0,0,0,1
-0.042327,0.99734,-0.059312,-0.00019574
-0.98955,-0.05004,-0.13526,0.17172
-0.13787,0.052967,0.98903,-0.31911
0,0,0,1
-0.042435,0.99734,-0.059235,-0.00022476
-0.99434,-0.047939,-0.094828,0.1089
-0.097416,0.054876,0.99373,-0.32404
0,0,0,1
-0.042574,0.99734,-0.059142,-0.000224
-0.99754,-0.04573,-0.053081,0.045497
-0.055645,0.056737,0.99684,-0.32643
0,0,0,1
-0.04271,0.99734,-0.059047,-0.00019939
-0.999,-0.043393,-0.010332,-0.018244
-0.012867,0.058547,0.9982,-0.3261
0,0,0,1
-0.042814,0.99734,-0.05897,-0.00015689
-0.99861,-0.040912,0.033103,-0.08209
0.030602,0.060306,0.99771,-0.32288
0,0,0,1
-0.042856,0.99734,-0.058931,-0.00010244
-0.9963,-0.038268,0.076903,-0.1458
0.074443,0.062009,0.9953,-0.31659
0,0,0,1
-0.04282,0.99734,-0.058947,-4.3041e-05
-0.99206,-0.035459,0.12069,-0.20916
0.11828,0.063647,0.99094,-0.30717
0,0,0,1
-0.042731,0.99734,-0.059001,1.0079e-05
-0.98594,-0.032548,0.16388,-0.27196
0.16153,0.065175,0.98471,-0.29505
0,0,0,1
-0.042627,0.99734,-0.059068,4.4634e-05
-0.97814,-0.029615,0.20583,-0.33402
0.20353,0.066551,0.9768,-0.28077
0,0,0,1
-0.042538,0.99734,-0.05912,4.8339e-05
-0.96892,-0.026748,0.24592,-0.39515
0.24368,0.067743,0.96749,-0.26485
0,0,0,1
-0.042496,0.99735,-0.059123,8.9096e-06
-0.95865,-0.024038,0.28356,-0.45515
0.28138,0.068729,0.95713,-0.24785
0,0,0,1
-0.042519,0.99735,-0.059057,-7.8004e-05
-0.94771,-0.02155,0.3184,-0.5139
0.31629,0.069507,0.94611,-0.23015
0,0,0,1
-0.042588,0.99735,-0.058942,-0.00018502
-0.9362,-0.019237,0.35093,-0.57146
0.34887,0.070127,0.93454,-0.21156
0,0,0,1
-0.042674,0.99736,-0.058816,-0.00027681
-0.92408,-0.017023,0.38182,-0.62797
0.3798,0.070644,0.92237,-0.19174
0,0,0,1
-0.042754,0.99736,-0.058715,-0.00031805
-0.9112,-0.014824,0.41169,-0.68355
0.40973,0.071103,0.90943,-0.17034
0,0,0,1
-0.042804,0.99736,-0.058679,-0.00027343
-0.89734,-0.012556,0.44116,-0.73834
0.43926,0.071538,0.89551,-0.14702
0,0,0,1
-0.042811,0.99736,-0.058734,-0.00012288
-0.88225,-0.010153,0.47067,-0.79241
0.46883,0.071968,0.88035,-0.12152
0,0,0,1
-0.04279,0.99735,-0.058853,9.2724e-05
-0.86593,-0.0076402,0.50011,-0.84571
0.49834,0.072363,0.86396,-0.093893
0,0,0,1
-0.042763,0.99734,-0.058995,0.00031722
-0.84843,-0.0050696,0.52928,-0.89814
0.52758,0.072686,0.84639,-0.064288
0,0,0,1
-0.042744,0.99734,-0.059114,0.00049448
-0.82985,-0.0024939,0.55797,-0.94962
0.55634,0.072906,0.82775,-0.032842
0,0,0,1
-0.042749,0.99733,-0.059168,0.00056834
-0.81032,3.1622e-05,0.58599,-1
0.58443,0.072996,0.80815,0.00030258
0,0,0,1
-0.042785,0.99733,-0.059123,0.00049938
-0.78992,0.0024637,0.6132,-1.0493
0.61171,0.072938,0.78771,0.035029
0,0,0,1
-0.042842,0.99734,-0.058996,0.00031497
-0.76871,0.0048121,0.63958,-1.0973
0.63816,0.072751,0.76646,0.071306
0,0,0,1
-0.042908,0.99735,-0.058818,5.9199e-05
-0.74669,0.0071017,0.66513,-1.1441
0.66379,0.072459,0.7444,0.10913
0,0,0,1
-0.042975,0.99735,-0.058621,-0.00022385
-0.72386,0.0093584,0.68988,-1.1896
0.68861,0.072081,0.72154,0.14849
0,0,0,1
-0.043034,0.99736,-0.058435,-0.00049008
-0.70023,0.01161,0.71383,-1.2338
0.71262,0.071637,0.69788,0.18937
0,0,0,1
-0.043081,0.99737,-0.058293,-0.00069543
-0.67578,0.013883,0.73697,-1.2765
0.73584,0.071143,0.67341,0.23178
0,0,0,1
-0.043113,0.99737,-0.058228,-0.00079579
-0.65052,0.01621,0.75931,-1.3177
0.75826,0.070616,0.64812,0.27571
0,0,0,1
-0.043129,0.99737,-0.058272,-0.00074709
-0.62445,0.018619,0.78084,-1.3574
0.77987,0.070065,0.622,0.32114
0,0,0,1
-0.043131,0.99736,-0.058459,-0.00050524
-0.59755,0.021141,0.80156,-1.3956
0.80067,0.069503,0.59506,0.36807
0,0,0,1
-0.043121,0.99734,-0.05882,-2.6151e-05
-0.56981,0.02381,0.82143,-1.4321
0.82065,0.068937,0.56726,0.41649
0,0,0,1
